playerFullName,win,original_col,value
Enrique Hernández,TRUE,SF_num_mean,0.03157894736842103
Enrique Hernández,TRUE,SH_num_median,0
Enrique Hernández,TRUE,SH_num_mean,0
Eugenio Suárez,FALSE,G_num_median,1
Eugenio Suárez,FALSE,G_num_mean,1
Eugenio Suárez,FALSE,GS_num_median,1
Eugenio Suárez,FALSE,GS_num_mean,0.9864864864864865
Eugenio Suárez,FALSE,BA_num_median,0
Eugenio Suárez,FALSE,BA_num_mean,0.15359459459459457
Eugenio Suárez,FALSE,OBP_num_median,0.25
Eugenio Suárez,FALSE,OBP_num_mean,0.24391891891891893
Eugenio Suárez,FALSE,SLG_num_median,0
Eugenio Suárez,FALSE,SLG_num_mean,0.2531621621621622
Eugenio Suárez,FALSE,P_num_median,17
Eugenio Suárez,FALSE,P_num_mean,17.45945945945946
Eugenio Suárez,FALSE,PA_num_median,4
Eugenio Suárez,FALSE,PA_num_mean,4.175675675675675
Eugenio Suárez,FALSE,AB_num_median,4
Eugenio Suárez,FALSE,AB_num_mean,3.6216216216216215
Eugenio Suárez,FALSE,H_num_median,0
Eugenio Suárez,FALSE,H_num_mean,0.5945945945945945
Eugenio Suárez,FALSE,1B_num_median,0
Eugenio Suárez,FALSE,1B_num_mean,0.40540540540540543
Eugenio Suárez,FALSE,2B_num_median,0
Eugenio Suárez,FALSE,2B_num_mean,0.0945945945945946
Eugenio Suárez,FALSE,3B_num_median,0
Eugenio Suárez,FALSE,3B_num_mean,0
Eugenio Suárez,FALSE,HR_num_median,0
Eugenio Suárez,FALSE,HR_num_mean,0.09459459459459459
Eugenio Suárez,FALSE,R_num_median,0
Eugenio Suárez,FALSE,R_num_mean,0.24324324324324323
Eugenio Suárez,FALSE,RBI_num_median,0
Eugenio Suárez,FALSE,RBI_num_mean,0.4729729729729731
Eugenio Suárez,FALSE,BB_num_median,0
Eugenio Suárez,FALSE,BB_num_mean,0.3648648648648648
Eugenio Suárez,FALSE,K_num_median,1
Eugenio Suárez,FALSE,K_num_mean,1.337837837837838
Eugenio Suárez,FALSE,HBP_num_median,0
Eugenio Suárez,FALSE,HBP_num_mean,0.0945945945945946
Eugenio Suárez,FALSE,SB_num_median,0
Eugenio Suárez,FALSE,SB_num_mean,0.013513513513513526
Eugenio Suárez,FALSE,CS_num_median,0
Eugenio Suárez,FALSE,CS_num_mean,0.013513513513513532
Eugenio Suárez,FALSE,XBH_num_median,0
Eugenio Suárez,FALSE,XBH_num_mean,0.18918918918918917
Eugenio Suárez,FALSE,TB_num_median,0
Eugenio Suárez,FALSE,TB_num_mean,0.9729729729729731
Eugenio Suárez,FALSE,GDP_num_median,0
Eugenio Suárez,FALSE,GDP_num_mean,0.05405405405405406
Eugenio Suárez,FALSE,SF_num_median,0
Eugenio Suárez,FALSE,SF_num_mean,0.09459459459459459
Eugenio Suárez,FALSE,SH_num_median,0
Eugenio Suárez,FALSE,SH_num_mean,0
Eugenio Suárez,TRUE,G_num_median,1
Eugenio Suárez,TRUE,G_num_mean,1
Eugenio Suárez,TRUE,GS_num_median,1
Eugenio Suárez,TRUE,GS_num_mean,1
Eugenio Suárez,TRUE,BA_num_median,0.25
Eugenio Suárez,TRUE,BA_num_mean,0.2770568181818182
Eugenio Suárez,TRUE,OBP_num_median,0.4
Eugenio Suárez,TRUE,OBP_num_mean,0.37573863636363636
Eugenio Suárez,TRUE,SLG_num_median,0.333
Eugenio Suárez,TRUE,SLG_num_mean,0.4787840909090909
Eugenio Suárez,TRUE,P_num_median,19
Eugenio Suárez,TRUE,P_num_mean,18.306818181818183
Eugenio Suárez,TRUE,PA_num_median,4
Eugenio Suárez,TRUE,PA_num_mean,4.375
Eugenio Suárez,TRUE,AB_num_median,4
Eugenio Suárez,TRUE,AB_num_mean,3.75
Eugenio Suárez,TRUE,H_num_median,1
Eugenio Suárez,TRUE,H_num_mean,1.0795454545454546
Eugenio Suárez,TRUE,1B_num_median,0.5
Eugenio Suárez,TRUE,1B_num_mean,0.6590909090909091
Eugenio Suárez,TRUE,2B_num_median,0
Eugenio Suárez,TRUE,2B_num_mean,0.25
Eugenio Suárez,TRUE,3B_num_median,0
Eugenio Suárez,TRUE,3B_num_mean,0
Eugenio Suárez,TRUE,HR_num_median,0
Eugenio Suárez,TRUE,HR_num_mean,0.17045454545454547
Eugenio Suárez,TRUE,R_num_median,0
Eugenio Suárez,TRUE,R_num_mean,0.5681818181818181
Eugenio Suárez,TRUE,RBI_num_median,0
Eugenio Suárez,TRUE,RBI_num_mean,0.6931818181818181
Eugenio Suárez,TRUE,BB_num_median,0
Eugenio Suárez,TRUE,BB_num_mean,0.4886363636363636
Eugenio Suárez,TRUE,K_num_median,1
Eugenio Suárez,TRUE,K_num_mean,1.3068181818181819
Eugenio Suárez,TRUE,HBP_num_median,0
Eugenio Suárez,TRUE,HBP_num_mean,0.09090909090909094
Eugenio Suárez,TRUE,SB_num_median,0
Eugenio Suárez,TRUE,SB_num_mean,0.01136363636363637
Eugenio Suárez,TRUE,CS_num_median,0
Eugenio Suárez,TRUE,CS_num_mean,0
Eugenio Suárez,TRUE,XBH_num_median,0
Eugenio Suárez,TRUE,XBH_num_mean,0.42045454545454547
Eugenio Suárez,TRUE,TB_num_median,1
Eugenio Suárez,TRUE,TB_num_mean,1.840909090909091
Eugenio Suárez,TRUE,GDP_num_median,0
Eugenio Suárez,TRUE,GDP_num_mean,0.0681818181818182
Eugenio Suárez,TRUE,SF_num_median,0
Eugenio Suárez,TRUE,SF_num_mean,0.04545454545454548
Eugenio Suárez,TRUE,SH_num_median,0
Eugenio Suárez,TRUE,SH_num_mean,0
Ezequiel Tovar,FALSE,G_num_median,1
Ezequiel Tovar,FALSE,G_num_mean,0.95
Ezequiel Tovar,FALSE,GS_num_median,1
Ezequiel Tovar,FALSE,GS_num_mean,0.95
Ezequiel Tovar,FALSE,P_num_median,14
Ezequiel Tovar,FALSE,P_num_mean,14.040000000000001
Ezequiel Tovar,FALSE,PA_num_median,4
Ezequiel Tovar,FALSE,PA_num_mean,3.7600000000000007
Ezequiel Tovar,FALSE,AB_num_median,4
Ezequiel Tovar,FALSE,AB_num_mean,3.59
Ezequiel Tovar,FALSE,H_num_median,1
Ezequiel Tovar,FALSE,H_num_mean,0.79
Ezequiel Tovar,FALSE,1B_num_median,0
Ezequiel Tovar,FALSE,1B_num_mean,0.52
Ezequiel Tovar,FALSE,2B_num_median,0
Ezequiel Tovar,FALSE,2B_num_mean,0.18000000000000002
Ezequiel Tovar,FALSE,3B_num_median,0
Ezequiel Tovar,FALSE,3B_num_mean,0.01999999999999999
Ezequiel Tovar,FALSE,HR_num_median,0
Ezequiel Tovar,FALSE,HR_num_mean,0.06999999999999997
Ezequiel Tovar,FALSE,R_num_median,0
Ezequiel Tovar,FALSE,R_num_mean,0.31000000000000005
Ezequiel Tovar,FALSE,RBI_num_median,0
Ezequiel Tovar,FALSE,RBI_num_mean,0.3
Ezequiel Tovar,FALSE,BB_num_median,0
Ezequiel Tovar,FALSE,BB_num_mean,0.11
Ezequiel Tovar,FALSE,K_num_median,1
Ezequiel Tovar,FALSE,K_num_mean,1.1400000000000001
Ezequiel Tovar,FALSE,HBP_num_median,0
Ezequiel Tovar,FALSE,HBP_num_mean,0.029999999999999985
Ezequiel Tovar,FALSE,SB_num_median,0
Ezequiel Tovar,FALSE,SB_num_mean,0.019999999999999993
Ezequiel Tovar,FALSE,CS_num_median,0
Ezequiel Tovar,FALSE,CS_num_mean,0.029999999999999978
Ezequiel Tovar,FALSE,XBH_num_median,0
Ezequiel Tovar,FALSE,XBH_num_mean,0.27
Ezequiel Tovar,FALSE,TB_num_median,1
Ezequiel Tovar,FALSE,TB_num_mean,1.22
Ezequiel Tovar,FALSE,GDP_num_median,0
Ezequiel Tovar,FALSE,GDP_num_mean,0.06999999999999997
Ezequiel Tovar,FALSE,SF_num_median,0
Ezequiel Tovar,FALSE,SF_num_mean,0.019999999999999993
Ezequiel Tovar,FALSE,SH_num_median,0
Ezequiel Tovar,FALSE,SH_num_mean,0.009999999999999995
Ezequiel Tovar,TRUE,G_num_median,1
Ezequiel Tovar,TRUE,G_num_mean,0.9830508474576272
Ezequiel Tovar,TRUE,GS_num_median,1
Ezequiel Tovar,TRUE,GS_num_mean,0.9661016949152542
Ezequiel Tovar,TRUE,P_num_median,15
Ezequiel Tovar,TRUE,P_num_mean,15.016949152542374
Ezequiel Tovar,TRUE,PA_num_median,4
Ezequiel Tovar,TRUE,PA_num_mean,4.0508474576271185
Ezequiel Tovar,TRUE,AB_num_median,4
Ezequiel Tovar,TRUE,AB_num_mean,3.7627118644067794
Ezequiel Tovar,TRUE,H_num_median,1
Ezequiel Tovar,TRUE,H_num_mean,1.152542372881356
Ezequiel Tovar,TRUE,1B_num_median,1
Ezequiel Tovar,TRUE,1B_num_mean,0.6610169491525424
Ezequiel Tovar,TRUE,2B_num_median,0
Ezequiel Tovar,TRUE,2B_num_mean,0.3220338983050847
Ezequiel Tovar,TRUE,3B_num_median,0
Ezequiel Tovar,TRUE,3B_num_mean,0.033898305084745756
Ezequiel Tovar,TRUE,HR_num_median,0
Ezequiel Tovar,TRUE,HR_num_mean,0.13559322033898305
Ezequiel Tovar,TRUE,R_num_median,1
Ezequiel Tovar,TRUE,R_num_mean,0.8135593220338984
Ezequiel Tovar,TRUE,RBI_num_median,0
Ezequiel Tovar,TRUE,RBI_num_mean,0.728813559322034
Ezequiel Tovar,TRUE,BB_num_median,0
Ezequiel Tovar,TRUE,BB_num_mean,0.23728813559322035
Ezequiel Tovar,TRUE,K_num_median,1
Ezequiel Tovar,TRUE,K_num_mean,0.8813559322033899
Ezequiel Tovar,TRUE,HBP_num_median,0
Ezequiel Tovar,TRUE,HBP_num_mean,0.01694915254237289
Ezequiel Tovar,TRUE,SB_num_median,0
Ezequiel Tovar,TRUE,SB_num_mean,0.15254237288135591
Ezequiel Tovar,TRUE,CS_num_median,0
Ezequiel Tovar,TRUE,CS_num_mean,0.03389830508474575
Ezequiel Tovar,TRUE,XBH_num_median,0
Ezequiel Tovar,TRUE,XBH_num_mean,0.4915254237288136
Ezequiel Tovar,TRUE,TB_num_median,2
Ezequiel Tovar,TRUE,TB_num_mean,1.9491525423728813
Ezequiel Tovar,TRUE,GDP_num_median,0
Ezequiel Tovar,TRUE,GDP_num_mean,0.050847457627118654
Ezequiel Tovar,TRUE,SF_num_median,0
Ezequiel Tovar,TRUE,SF_num_mean,0.016949152542372888
Ezequiel Tovar,TRUE,SH_num_median,0
Ezequiel Tovar,TRUE,SH_num_mean,0.0169491525423729
Fernando Tatis Jr.,FALSE,G_num_median,1
Fernando Tatis Jr.,FALSE,G_num_mean,0.9855072463768116
Fernando Tatis Jr.,FALSE,GS_num_median,1
Fernando Tatis Jr.,FALSE,GS_num_mean,0.9710144927536232
Fernando Tatis Jr.,FALSE,P_num_median,16
Fernando Tatis Jr.,FALSE,P_num_mean,15.681159420289855
Fernando Tatis Jr.,FALSE,PA_num_median,4
Fernando Tatis Jr.,FALSE,PA_num_mean,4.304347826086956
Fernando Tatis Jr.,FALSE,AB_num_median,4
Fernando Tatis Jr.,FALSE,AB_num_mean,3.898550724637681
Fernando Tatis Jr.,FALSE,H_num_median,1
Fernando Tatis Jr.,FALSE,H_num_mean,0.826086956521739
Fernando Tatis Jr.,FALSE,1B_num_median,0
Fernando Tatis Jr.,FALSE,1B_num_mean,0.5797101449275363
Fernando Tatis Jr.,FALSE,2B_num_median,0
Fernando Tatis Jr.,FALSE,2B_num_mean,0.13043478260869565
Fernando Tatis Jr.,FALSE,3B_num_median,0
Fernando Tatis Jr.,FALSE,3B_num_mean,0
Fernando Tatis Jr.,FALSE,HR_num_median,0
Fernando Tatis Jr.,FALSE,HR_num_mean,0.11594202898550723
Fernando Tatis Jr.,FALSE,R_num_median,0
Fernando Tatis Jr.,FALSE,R_num_mean,0.27536231884057977
Fernando Tatis Jr.,FALSE,RBI_num_median,0
Fernando Tatis Jr.,FALSE,RBI_num_mean,0.2753623188405797
Fernando Tatis Jr.,FALSE,BB_num_median,0
Fernando Tatis Jr.,FALSE,BB_num_mean,0.3768115942028986
Fernando Tatis Jr.,FALSE,K_num_median,1
Fernando Tatis Jr.,FALSE,K_num_mean,1.072463768115942
Fernando Tatis Jr.,FALSE,HBP_num_median,0
Fernando Tatis Jr.,FALSE,HBP_num_mean,0.014492753623188403
Fernando Tatis Jr.,FALSE,SB_num_median,0
Fernando Tatis Jr.,FALSE,SB_num_mean,0.14492753623188406
Fernando Tatis Jr.,FALSE,CS_num_median,0
Fernando Tatis Jr.,FALSE,CS_num_mean,0.04347826086956524
Fernando Tatis Jr.,FALSE,XBH_num_median,0
Fernando Tatis Jr.,FALSE,XBH_num_mean,0.24637681159420285
Fernando Tatis Jr.,FALSE,TB_num_median,1
Fernando Tatis Jr.,FALSE,TB_num_mean,1.3043478260869563
Fernando Tatis Jr.,FALSE,GDP_num_median,0
Fernando Tatis Jr.,FALSE,GDP_num_mean,0.17391304347826092
Fernando Tatis Jr.,FALSE,SF_num_median,0
Fernando Tatis Jr.,FALSE,SF_num_mean,0.014492753623188422
Fernando Tatis Jr.,FALSE,SH_num_median,0
Fernando Tatis Jr.,FALSE,SH_num_mean,0
Fernando Tatis Jr.,TRUE,G_num_median,1
Fernando Tatis Jr.,TRUE,G_num_mean,1
Fernando Tatis Jr.,TRUE,GS_num_median,1
Fernando Tatis Jr.,TRUE,GS_num_mean,1
Fernando Tatis Jr.,TRUE,BA_num_median,0.25
Fernando Tatis Jr.,TRUE,BA_num_mean,0.2938219178082192
Fernando Tatis Jr.,TRUE,OBP_num_median,0.4
Fernando Tatis Jr.,TRUE,OBP_num_mean,0.34771232876712327
Fernando Tatis Jr.,TRUE,SLG_num_median,0.5
Fernando Tatis Jr.,TRUE,SLG_num_mean,0.5493150684931507
Fernando Tatis Jr.,TRUE,P_num_median,17
Fernando Tatis Jr.,TRUE,P_num_mean,17.164383561643834
Fernando Tatis Jr.,TRUE,PA_num_median,5
Fernando Tatis Jr.,TRUE,PA_num_mean,4.63013698630137
Fernando Tatis Jr.,TRUE,AB_num_median,4
Fernando Tatis Jr.,TRUE,AB_num_mean,4.191780821917808
Fernando Tatis Jr.,TRUE,H_num_median,1
Fernando Tatis Jr.,TRUE,H_num_mean,1.2465753424657535
Fernando Tatis Jr.,TRUE,1B_num_median,0
Fernando Tatis Jr.,TRUE,1B_num_mean,0.6712328767123288
Fernando Tatis Jr.,TRUE,2B_num_median,0
Fernando Tatis Jr.,TRUE,2B_num_mean,0.3287671232876712
Fernando Tatis Jr.,TRUE,3B_num_median,0
Fernando Tatis Jr.,TRUE,3B_num_mean,0.013698630136986295
Fernando Tatis Jr.,TRUE,HR_num_median,0
Fernando Tatis Jr.,TRUE,HR_num_mean,0.23287671232876708
Fernando Tatis Jr.,TRUE,R_num_median,1
Fernando Tatis Jr.,TRUE,R_num_mean,0.9863013698630136
Fernando Tatis Jr.,TRUE,RBI_num_median,0
Fernando Tatis Jr.,TRUE,RBI_num_mean,0.8082191780821917
Fernando Tatis Jr.,TRUE,BB_num_median,0
Fernando Tatis Jr.,TRUE,BB_num_mean,0.36986301369863017
Fernando Tatis Jr.,TRUE,K_num_median,1
Fernando Tatis Jr.,TRUE,K_num_mean,0.9178082191780823
Fernando Tatis Jr.,TRUE,HBP_num_median,0
Fernando Tatis Jr.,TRUE,HBP_num_mean,0.02739726027397259
Fernando Tatis Jr.,TRUE,SB_num_median,0
Fernando Tatis Jr.,TRUE,SB_num_mean,0.26027397260273977
Fernando Tatis Jr.,TRUE,CS_num_median,0
Fernando Tatis Jr.,TRUE,CS_num_mean,0.013698630136986295
Fernando Tatis Jr.,TRUE,XBH_num_median,0
Fernando Tatis Jr.,TRUE,XBH_num_mean,0.5753424657534248
Fernando Tatis Jr.,TRUE,TB_num_median,2
Fernando Tatis Jr.,TRUE,TB_num_mean,2.301369863013699
Fernando Tatis Jr.,TRUE,GDP_num_median,0
Fernando Tatis Jr.,TRUE,GDP_num_mean,0.06849315068493149
Fernando Tatis Jr.,TRUE,SF_num_median,0
Fernando Tatis Jr.,TRUE,SF_num_mean,0.02739726027397259
Fernando Tatis Jr.,TRUE,SH_num_median,0
Fernando Tatis Jr.,TRUE,SH_num_mean,0.013698630136986292
Francisco Lindor,FALSE,G_num_median,1
Francisco Lindor,FALSE,G_num_mean,0.9770114942528736
Francisco Lindor,FALSE,GS_num_median,1
Francisco Lindor,FALSE,GS_num_mean,0.9655172413793104
Francisco Lindor,FALSE,P_num_median,16
Francisco Lindor,FALSE,P_num_mean,16.160919540229884
Francisco Lindor,FALSE,PA_num_median,4
Francisco Lindor,FALSE,PA_num_mean,3.9770114942528734
Francisco Lindor,FALSE,AB_num_median,4
Francisco Lindor,FALSE,AB_num_mean,3.4482758620689657
Francisco Lindor,FALSE,H_num_median,1
Francisco Lindor,FALSE,H_num_mean,0.735632183908046
Francisco Lindor,FALSE,1B_num_median,0
Francisco Lindor,FALSE,1B_num_mean,0.43678160919540227
Francisco Lindor,FALSE,2B_num_median,0
Francisco Lindor,FALSE,2B_num_mean,0.1379310344827586
Francisco Lindor,FALSE,3B_num_median,0
Francisco Lindor,FALSE,3B_num_mean,0
Francisco Lindor,FALSE,HR_num_median,0
Francisco Lindor,FALSE,HR_num_mean,0.16091954022988503
Francisco Lindor,FALSE,R_num_median,0
Francisco Lindor,FALSE,R_num_mean,0.42528735632183906
Francisco Lindor,FALSE,RBI_num_median,0
Francisco Lindor,FALSE,RBI_num_mean,0.39080459770114945
Francisco Lindor,FALSE,BB_num_median,0
Francisco Lindor,FALSE,BB_num_mean,0.4482758620689656
Francisco Lindor,FALSE,K_num_median,1
Francisco Lindor,FALSE,K_num_mean,0.9655172413793103
Francisco Lindor,FALSE,HBP_num_median,0
Francisco Lindor,FALSE,HBP_num_mean,0.04597701149425288
Francisco Lindor,FALSE,SB_num_median,0
Francisco Lindor,FALSE,SB_num_mean,0.17241379310344818
Francisco Lindor,FALSE,CS_num_median,0
Francisco Lindor,FALSE,CS_num_mean,0.022988505747126457
Francisco Lindor,FALSE,XBH_num_median,0
Francisco Lindor,FALSE,XBH_num_mean,0.29885057471264365
Francisco Lindor,FALSE,TB_num_median,1
Francisco Lindor,FALSE,TB_num_mean,1.3563218390804597
Francisco Lindor,FALSE,GDP_num_median,0
Francisco Lindor,FALSE,GDP_num_mean,0.03448275862068965
Francisco Lindor,FALSE,SF_num_median,0
Francisco Lindor,FALSE,SF_num_mean,0.034482758620689655
Francisco Lindor,FALSE,SH_num_median,0
Francisco Lindor,FALSE,SH_num_mean,0
Francisco Lindor,TRUE,G_num_median,1
Francisco Lindor,TRUE,G_num_mean,1
Francisco Lindor,TRUE,GS_num_median,1
Francisco Lindor,TRUE,GS_num_mean,1
Francisco Lindor,TRUE,BA_num_median,0.25
Francisco Lindor,TRUE,BA_num_mean,0.28129333333333334
Francisco Lindor,TRUE,OBP_num_median,0.4
Francisco Lindor,TRUE,OBP_num_mean,0.354
Francisco Lindor,TRUE,SLG_num_median,0.4
Francisco Lindor,TRUE,SLG_num_mean,0.5279866666666667
Francisco Lindor,TRUE,P_num_median,17
Francisco Lindor,TRUE,P_num_mean,17.8
Francisco Lindor,TRUE,PA_num_median,5
Francisco Lindor,TRUE,PA_num_mean,4.546666666666667
Francisco Lindor,TRUE,AB_num_median,4
Francisco Lindor,TRUE,AB_num_mean,4.026666666666666
Francisco Lindor,TRUE,H_num_median,1
Francisco Lindor,TRUE,H_num_mean,1.1866666666666668
Francisco Lindor,TRUE,1B_num_median,1
Francisco Lindor,TRUE,1B_num_mean,0.6533333333333333
Francisco Lindor,TRUE,2B_num_median,0
Francisco Lindor,TRUE,2B_num_mean,0.27999999999999997
Francisco Lindor,TRUE,3B_num_median,0
Francisco Lindor,TRUE,3B_num_mean,0.02666666666666669
Francisco Lindor,TRUE,HR_num_median,0
Francisco Lindor,TRUE,HR_num_mean,0.22666666666666668
Francisco Lindor,TRUE,R_num_median,1
Francisco Lindor,TRUE,R_num_mean,0.9466666666666667
Francisco Lindor,TRUE,RBI_num_median,0
Francisco Lindor,TRUE,RBI_num_mean,0.8533333333333333
Francisco Lindor,TRUE,BB_num_median,0
Francisco Lindor,TRUE,BB_num_mean,0.36000000000000004
Francisco Lindor,TRUE,K_num_median,0
Francisco Lindor,TRUE,K_num_mean,0.7066666666666667
Francisco Lindor,TRUE,HBP_num_median,0
Francisco Lindor,TRUE,HBP_num_mean,0.10666666666666667
Francisco Lindor,TRUE,SB_num_median,0
Francisco Lindor,TRUE,SB_num_mean,0.21333333333333335
Francisco Lindor,TRUE,CS_num_median,0
Francisco Lindor,TRUE,CS_num_mean,0.02666666666666668
Francisco Lindor,TRUE,XBH_num_median,0
Francisco Lindor,TRUE,XBH_num_mean,0.5333333333333334
Francisco Lindor,TRUE,TB_num_median,2
Francisco Lindor,TRUE,TB_num_mean,2.2
Francisco Lindor,TRUE,GDP_num_median,0
Francisco Lindor,TRUE,GDP_num_mean,0.06666666666666668
Francisco Lindor,TRUE,SF_num_median,0
Francisco Lindor,TRUE,SF_num_mean,0.05333333333333334
Francisco Lindor,TRUE,SH_num_median,0
Francisco Lindor,TRUE,SH_num_mean,0
Freddie Freeman,FALSE,G_num_median,1
Freddie Freeman,FALSE,G_num_mean,1
Freddie Freeman,FALSE,GS_num_median,1
Freddie Freeman,FALSE,GS_num_mean,1
Freddie Freeman,FALSE,BA_num_median,0.25
Freddie Freeman,FALSE,BA_num_mean,0.2725967741935484
Freddie Freeman,FALSE,OBP_num_median,0.333
Freddie Freeman,FALSE,OBP_num_mean,0.346241935483871
Freddie Freeman,FALSE,SLG_num_median,0.25
Freddie Freeman,FALSE,SLG_num_mean,0.4013548387096775
Freddie Freeman,FALSE,P_num_median,17.5
Freddie Freeman,FALSE,P_num_mean,17.016129032258064
Freddie Freeman,FALSE,PA_num_median,4
Freddie Freeman,FALSE,PA_num_mean,4.32258064516129
Freddie Freeman,FALSE,AB_num_median,4
Freddie Freeman,FALSE,AB_num_mean,3.8870967741935485
Freddie Freeman,FALSE,H_num_median,1
Freddie Freeman,FALSE,H_num_mean,1.0806451612903227
Freddie Freeman,FALSE,1B_num_median,1
Freddie Freeman,FALSE,1B_num_mean,0.7580645161290323
Freddie Freeman,FALSE,2B_num_median,0
Freddie Freeman,FALSE,2B_num_mean,0.19354838709677422
Freddie Freeman,FALSE,3B_num_median,0
Freddie Freeman,FALSE,3B_num_mean,0.016129032258064526
Freddie Freeman,FALSE,HR_num_median,0
Freddie Freeman,FALSE,HR_num_mean,0.11290322580645168
Freddie Freeman,FALSE,R_num_median,0
Freddie Freeman,FALSE,R_num_mean,0.4516129032258066
Freddie Freeman,FALSE,RBI_num_median,0
Freddie Freeman,FALSE,RBI_num_mean,0.4516129032258064
Freddie Freeman,FALSE,BB_num_median,0
Freddie Freeman,FALSE,BB_num_mean,0.35483870967741926
Freddie Freeman,FALSE,K_num_median,1
Freddie Freeman,FALSE,K_num_mean,0.9354838709677419
Freddie Freeman,FALSE,HBP_num_median,0
Freddie Freeman,FALSE,HBP_num_mean,0.08064516129032258
Freddie Freeman,FALSE,SB_num_median,0
Freddie Freeman,FALSE,SB_num_mean,0.11290322580645164
Freddie Freeman,FALSE,CS_num_median,0
Freddie Freeman,FALSE,CS_num_mean,0
Freddie Freeman,FALSE,XBH_num_median,0
Freddie Freeman,FALSE,XBH_num_mean,0.3225806451612904
Freddie Freeman,FALSE,TB_num_median,1
Freddie Freeman,FALSE,TB_num_mean,1.645161290322581
Freddie Freeman,FALSE,GDP_num_median,0
Freddie Freeman,FALSE,GDP_num_mean,0.11290322580645167
Freddie Freeman,FALSE,SF_num_median,0
Freddie Freeman,FALSE,SF_num_mean,0
Freddie Freeman,FALSE,SH_num_median,0
Freddie Freeman,FALSE,SH_num_mean,0
Freddie Freeman,TRUE,G_num_median,1
Freddie Freeman,TRUE,G_num_mean,0.99
Freddie Freeman,TRUE,GS_num_median,1
Freddie Freeman,TRUE,GS_num_mean,0.99
Freddie Freeman,TRUE,P_num_median,16
Freddie Freeman,TRUE,P_num_mean,16.98
Freddie Freeman,TRUE,PA_num_median,5
Freddie Freeman,TRUE,PA_num_mean,4.62
Freddie Freeman,TRUE,AB_num_median,4
Freddie Freeman,TRUE,AB_num_mean,3.96
Freddie Freeman,TRUE,H_num_median,1
Freddie Freeman,TRUE,H_num_mean,1.4400000000000002
Freddie Freeman,TRUE,1B_num_median,1
Freddie Freeman,TRUE,1B_num_mean,0.74
Freddie Freeman,TRUE,2B_num_median,0
Freddie Freeman,TRUE,2B_num_mean,0.4700000000000001
Freddie Freeman,TRUE,3B_num_median,0
Freddie Freeman,TRUE,3B_num_mean,0.009999999999999995
Freddie Freeman,TRUE,HR_num_median,0
Freddie Freeman,TRUE,HR_num_mean,0.21999999999999997
Freddie Freeman,TRUE,R_num_median,1
Freddie Freeman,TRUE,R_num_mean,1.03
Freddie Freeman,TRUE,RBI_num_median,0
Freddie Freeman,TRUE,RBI_num_mean,0.7399999999999999
Freddie Freeman,TRUE,BB_num_median,0
Freddie Freeman,TRUE,BB_num_mean,0.5
Freddie Freeman,TRUE,K_num_median,1
Freddie Freeman,TRUE,K_num_mean,0.6300000000000001
Freddie Freeman,TRUE,HBP_num_median,0
Freddie Freeman,TRUE,HBP_num_mean,0.11000000000000006
Freddie Freeman,TRUE,SB_num_median,0
Freddie Freeman,TRUE,SB_num_mean,0.16
Freddie Freeman,TRUE,CS_num_median,0
Freddie Freeman,TRUE,CS_num_mean,0.009999999999999993
Freddie Freeman,TRUE,XBH_num_median,1
Freddie Freeman,TRUE,XBH_num_mean,0.7
Freddie Freeman,TRUE,TB_num_median,2
Freddie Freeman,TRUE,TB_num_mean,2.59
Freddie Freeman,TRUE,GDP_num_median,0
Freddie Freeman,TRUE,GDP_num_mean,0.06999999999999999
Freddie Freeman,TRUE,SF_num_median,0
Freddie Freeman,TRUE,SF_num_mean,0.04999999999999998
Freddie Freeman,TRUE,SH_num_median,0
Freddie Freeman,TRUE,SH_num_mean,0
George Springer,FALSE,G_num_median,1
George Springer,FALSE,G_num_mean,0.9305555555555556
George Springer,FALSE,GS_num_median,1
George Springer,FALSE,GS_num_mean,0.875
George Springer,FALSE,P_num_median,15
George Springer,FALSE,P_num_mean,14.444444444444445
George Springer,FALSE,PA_num_median,4
George Springer,FALSE,PA_num_mean,3.9583333333333335
George Springer,FALSE,AB_num_median,4
George Springer,FALSE,AB_num_mean,3.5972222222222223
George Springer,FALSE,H_num_median,1
George Springer,FALSE,H_num_mean,0.7777777777777778
George Springer,FALSE,1B_num_median,0
George Springer,FALSE,1B_num_mean,0.5694444444444443
George Springer,FALSE,2B_num_median,0
George Springer,FALSE,2B_num_mean,0.13888888888888892
George Springer,FALSE,3B_num_median,0
George Springer,FALSE,3B_num_mean,0
George Springer,FALSE,HR_num_median,0
George Springer,FALSE,HR_num_mean,0.06944444444444446
George Springer,FALSE,R_num_median,0
George Springer,FALSE,R_num_mean,0.38888888888888895
George Springer,FALSE,RBI_num_median,0
George Springer,FALSE,RBI_num_mean,0.25
George Springer,FALSE,BB_num_median,0
George Springer,FALSE,BB_num_mean,0.33333333333333337
George Springer,FALSE,K_num_median,1
George Springer,FALSE,K_num_mean,0.7916666666666667
George Springer,FALSE,HBP_num_median,0
George Springer,FALSE,HBP_num_mean,0.01388888888888889
George Springer,FALSE,SB_num_median,0
George Springer,FALSE,SB_num_mean,0.08333333333333334
George Springer,FALSE,CS_num_median,0
George Springer,FALSE,CS_num_mean,0.013888888888888904
George Springer,FALSE,XBH_num_median,0
George Springer,FALSE,XBH_num_mean,0.20833333333333331
George Springer,FALSE,TB_num_median,1
George Springer,FALSE,TB_num_mean,1.125
